"REF_DATE","GEO","DGUID","Prices","Activities","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-07","Canada","2016A000011124","2012 constant prices","Accommodation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400172","1.2.4.1","1431","","","","0"
"2001-07","Canada","2016A000011124","2012 constant prices","Food and beverage services","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400173","1.2.5.1","1118","","","","0"
"2001-07","Canada","2016A000011124","2012 constant prices","Other tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400174","1.2.6.1","1220","","","","0"
"2001-07","Canada","2016A000011124","2012 constant prices","Other industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400175","1.2.7.1","1808","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Tourism gross domestic product (GDP)","Unadjusted","Dollars","81","millions","6","v29788932","1.1.1.2","4799","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Tourism gross domestic product (GDP)","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400162","1.1.1.1","5439","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Total tourism industries","Unadjusted","Dollars","81","millions","6","v29788933","1.1.2.2","3584","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Total tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400163","1.1.2.1","4165","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Transportation","Unadjusted","Dollars","81","millions","6","v29788934","1.1.3.2","1163","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Transportation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400164","1.1.3.1","1256","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Accommodation","Unadjusted","Dollars","81","millions","6","v29788935","1.1.4.2","1105","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Accommodation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400165","1.1.4.1","1338","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Food and beverage services","Unadjusted","Dollars","81","millions","6","v29788936","1.1.5.2","658","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Food and beverage services","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400166","1.1.5.1","690","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Other tourism industries","Unadjusted","Dollars","81","millions","6","v29788937","1.1.6.2","658","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Other tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400167","1.1.6.1","881","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Other industries","Unadjusted","Dollars","81","millions","6","v29788938","1.1.7.2","1215","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Other industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400168","1.1.7.1","1274","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Tourism gross domestic product (GDP)","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400169","1.2.1.1","7081","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Total tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400170","1.2.2.1","5240","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Transportation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400171","1.2.3.1","1496","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Accommodation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400172","1.2.4.1","1444","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Food and beverage services","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400173","1.2.5.1","1114","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Other tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400174","1.2.6.1","1186","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Other industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400175","1.2.7.1","1841","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Tourism gross domestic product (GDP)","Unadjusted","Dollars","81","millions","6","v29788932","1.1.1.2","4445","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Tourism gross domestic product (GDP)","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400162","1.1.1.1","5621","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Total tourism industries","Unadjusted","Dollars","81","millions","6","v29788933","1.1.2.2","3443","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Total tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400163","1.1.2.1","4334","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Transportation","Unadjusted","Dollars","81","millions","6","v29788934","1.1.3.2","1287","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Transportation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400164","1.1.3.1","1329","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Accommodation","Unadjusted","Dollars","81","millions","6","v29788935","1.1.4.2","858","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Accommodation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400165","1.1.4.1","1394","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Food and beverage services","Unadjusted","Dollars","81","millions","6","v29788936","1.1.5.2","619","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Food and beverage services","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400166","1.1.5.1","713","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Other tourism industries","Unadjusted","Dollars","81","millions","6","v29788937","1.1.6.2","679","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Other tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400167","1.1.6.1","898","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Other industries","Unadjusted","Dollars","81","millions","6","v29788938","1.1.7.2","1002","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Other industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400168","1.1.7.1","1287","","","","0"
"2002-01","Canada","2016A000011124","2012 constant prices","Tourism gross domestic product (GDP)","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400169","1.2.1.1","7227","","","","0"
"2002-01","Canada","2016A000011124","2012 constant prices","Total tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400170","1.2.2.1","5366","","","","0"
"2002-01","Canada","2016A000011124","2012 constant prices","Transportation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400171","1.2.3.1","1532","","","","0"
"2002-01","Canada","2016A000011124","2012 constant prices","Accommodation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400172","1.2.4.1","1502","","","","0"
"2002-01","Canada","2016A000011124","2012 constant prices","Food and beverage services","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400173","1.2.5.1","1135","","","","0"
"2002-01","Canada","2016A000011124","2012 constant prices","Other tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400174","1.2.6.1","1197","","","","0"
"2002-01","Canada","2016A000011124","2012 constant prices","Other industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400175","1.2.7.1","1861","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Tourism gross domestic product (GDP)","Unadjusted","Dollars","81","millions","6","v29788932","1.1.1.2","5948","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Tourism gross domestic product (GDP)","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400162","1.1.1.1","5834","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Total tourism industries","Unadjusted","Dollars","81","millions","6","v29788933","1.1.2.2","4527","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Total tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400163","1.1.2.1","4496","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Transportation","Unadjusted","Dollars","81","millions","6","v29788934","1.1.3.2","1461","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Transportation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400164","1.1.3.1","1395","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Accommodation","Unadjusted","Dollars","81","millions","6","v29788935","1.1.4.2","1321","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Accommodation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400165","1.1.4.1","1429","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Food and beverage services","Unadjusted","Dollars","81","millions","6","v29788936","1.1.5.2","860","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Food and beverage services","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400166","1.1.5.1","726","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Other tourism industries","Unadjusted","Dollars","81","millions","6","v29788937","1.1.6.2","885","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Other tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400167","1.1.6.1","946","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Other industries","Unadjusted","Dollars","81","millions","6","v29788938","1.1.7.2","1421","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Other industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400168","1.1.7.1","1338","","","","0"
"2002-04","Canada","2016A000011124","2012 constant prices","Tourism gross domestic product (GDP)","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400169","1.2.1.1","7316","","","","0"
"2002-04","Canada","2016A000011124","2012 constant prices","Total tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400170","1.2.2.1","5441","","","","0"
"2002-04","Canada","2016A000011124","2012 constant prices","Transportation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400171","1.2.3.1","1538","","","","0"
"2002-04","Canada","2016A000011124","2012 constant prices","Accommodation","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400172","1.2.4.1","1514","","","","0"
"2002-04","Canada","2016A000011124","2012 constant prices","Food and beverage services","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400173","1.2.5.1","1146","","","","0"
"2002-04","Canada","2016A000011124","2012 constant prices","Other tourism industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400174","1.2.6.1","1243","","","","0"
"2002-04","Canada","2016A000011124","2012 constant prices","Other industries","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400175","1.2.7.1","1875","","","","0"
"2002-07","Canada","2016A000011124","Current prices","Tourism gross domestic product (GDP)","Unadjusted","Dollars","81","millions","6","v29788932","1.1.1.2","8785","","","","0"
"2002-07","Canada","2016A000011124","Current prices","Tourism gross domestic product (GDP)","Seasonally adjusted at quarterly rates","Dollars","81","millions","6","v21400162","1.1.1.1","5937","","","","0"
