"REF_DATE","GEO","DGUID","Type of reserve","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1997-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","19553","","","","0"
"1997-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16678","","","","0"
"1997-07","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","507","","","","0"
"1997-07","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","147","","","","0"
"1997-07","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1118","","","","0"
"1997-07","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1103","","","","0"
"1997-08","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","20081","","","","0"
"1997-08","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17188","","","","0"
"1997-08","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","508","","","","0"
"1997-08","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","147","","","","0"
"1997-08","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1130","","","","0"
"1997-08","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1108","","","","0"
"1997-09","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","20094","","","","0"
"1997-09","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17197","","","","0"
"1997-09","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","509","","","","0"
"1997-09","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","147","","","","0"
"1997-09","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1131","","","","0"
"1997-09","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1110","","","","0"
"1997-10","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","19536","","","","0"
"1997-10","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16595","","","","0"
"1997-10","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","510","","","","0"
"1997-10","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","149","","","","0"
"1997-10","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1146","","","","0"
"1997-10","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1136","","","","0"
"1997-11","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","18774","","","","0"
"1997-11","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","15875","","","","0"
"1997-11","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","495","","","","0"
"1997-11","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","147","","","","0"
"1997-11","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1138","","","","0"
"1997-11","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1119","","","","0"
"1997-12","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","17969","","","","0"
"1997-12","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","14630","","","","0"
"1997-12","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","492","","","","0"
"1997-12","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","146","","","","0"
"1997-12","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1126","","","","0"
"1997-12","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1575","","","","0"
"1998-01","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","18001","","","","0"
"1998-01","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","14662","","","","0"
"1998-01","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","501","","","","0"
"1998-01","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","145","","","","0"
"1998-01","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1122","","","","0"
"1998-01","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1571","","","","0"
"1998-02","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","21310","","","","0"
"1998-02","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17948","","","","0"
"1998-02","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","503","","","","0"
"1998-02","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","146","","","","0"
"1998-02","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1137","","","","0"
"1998-02","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1576","","","","0"
"1998-03","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","22422","","","","0"
"1998-03","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19099","","","","0"
"1998-03","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","495","","","","0"
"1998-03","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","144","","","","0"
"1998-03","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1124","","","","0"
"1998-03","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1560","","","","0"
"1998-04","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","21786","","","","0"
"1998-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","18515","","","","0"
"1998-04","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","505","","","","0"
"1998-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","145","","","","0"
"1998-04","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1049","","","","0"
"1998-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1572","","","","0"
"1998-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","20564","","","","0"
"1998-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17242","","","","0"
"1998-05","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","493","","","","0"
"1998-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","144","","","","0"
"1998-05","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1053","","","","0"
"1998-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1632","","","","0"
"1998-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","19974","","","","0"
"1998-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16677","","","","0"
"1998-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","490","","","","0"
"1998-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","144","","","","0"
"1998-06","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1038","","","","0"
"1998-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1625","","","","0"
"1998-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","22520","","","","0"
"1998-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16545","","","","0"
"1998-07","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","2907","","","","0"
